Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio,Credit_Score
CUS_0x38d8,24.0,101114.73,3.0,9.0,18.91,1190.45,228.16776825422383,695.0421409787457,8679.2275,6.0,6.0,8.0,20.0,6.0,33.06867540850615,209.64488676408368,170.0,Accountant,Standard,Yes,High_spent_Large_value_payments,0.625,0,0,0,1,0,0,0,1,1,3,5.271080127338822,24.0,6.0,0.011773259939476673,0.024154786444310124,Good
CUS_0x6963,27.0,56270.8,5.0,24.0,28.19,3514.71,114.04868039916806,458.35760569822475,4540.233333333334,6.0,5.0,23.0,45.0,10.0,31.88749650162658,129.0856836604599,140.5,Lawyer,Bad,Yes,High_spent_Medium_value_payments,0.625,1,1,0,0,1,0,0,1,1,5,3.308218626201439,47.0,11.0,0.06246063677786703,0.02843150873166428,Poor
CUS_0xa66b,40.0,33751.27,3.0,20.0,11.0,1328.93,71.49557986688718,403.35682917993074,2948.605833333333,5.0,5.0,20.0,16.0,8.0,31.961060155735737,65.00817428651536,233.0,Teacher,Standard,Yes,High_spent_Large_value_payments,1.0,1,1,0,0,0,0,0,1,0,3,4.774928405979284,17.0,8.0,0.0393742220663104,0.02204708867886389,Standard
CUS_0x312b,28.0,73995.12,4.0,13.0,18.9,1933.79,173.38989982811495,500.94947381208453,6043.259999999998,4.0,4.0,15.0,30.0,12.0,34.04715203733059,190.90715132721945,144.0,Lawyer,Standard,Yes,High_spent_Large_value_payments,1.0,0,0,0,0,0,1,0,1,0,2,3.7369855772284972,34.0,12.0,0.026134020730015712,0.031590093976962684,Poor
CUS_0xc04,35.0,17222.53,0.0,19.0,17.38,1163.47,75.51704071608847,358.4891282353094,1697.210833333333,8.0,4.0,18.0,10.0,4.0,28.476269751185043,0.0,343.5,Writer,Standard,Yes,High_spent_Medium_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,5.743493569295879,10.0,5.0,0.06755511530535874,0.0,Standard
CUS_0xac86,20.0,106733.13,0.0,6.0,0.86,76.23,384.7637247797149,792.1563199048005,8873.4275,4.0,4.0,1.0,5.0,0.0,30.771749611100844,0.0,395.5,Entrepreneur,Good,No,High_spent_Large_value_payments,0.625,0,0,0,0,0,0,0,0,0,0,6.9269974300674,10.0,1.0,0.0007142112294467519,0.0,Good
CUS_0xa5e0,22.0,25312.34,2.0,17.0,10.54,893.13,126.89817266291858,281.7461695404137,1857.361666666667,4.0,7.0,5.0,11.0,2.0,33.237048576596706,37.091824463334405,246.0,Teacher,Standard,Yes,High_spent_Small_value_payments,1.0,0,0,0,0,1,0,0,0,0,1,3.9708427668706188,16.0,2.0,0.03528437118022277,0.019970167969441097,Standard
CUS_0xccc,25.0,40193.94,4.0,3.0,7.4,967.5,98.6736562311894,373.7566868368813,3403.495000000001,4.0,1.0,6.0,6.0,1.0,33.00827692165723,84.36453064788138,304.5,Doctor,Good,No,High_spent_Medium_value_payments,0.75,0,0,0,0,0,0,1,1,0,2,5.461297135910425,7.0,1.0,0.024070792761296853,0.024787617037157792,Good
CUS_0x939a,46.0,16499.63,2.0,25.0,9.27,2274.73,72.02046216824147,329.48768051116286,1316.9691666666668,6.0,6.0,29.0,36.0,10.0,27.956443528076676,16.839706272936755,78.5,Lawyer,Bad,Yes,Low_spent_Small_value_payments,0.625,1,0,0,0,0,0,1,0,0,2,5.3575096071564605,36.0,10.0,0.13786551577217185,0.012786712627114217,Poor
CUS_0xa411,46.0,8744.865,5.0,18.0,15.31,3592.75,46.69812070455417,270.3349185053868,693.73875,10.0,5.0,15.0,58.0,13.0,28.5315230166586,27.76584095680864,77.0,Architect,Bad,Yes,Low_spent_Small_value_payments,0.625,1,1,1,0,0,0,1,0,1,5,4.539044178776741,62.0,13.0,0.41084110503707033,0.040023482841067534,Standard
CUS_0x5fca,47.0,35171.34,0.0,8.0,0.75,754.93,118.54019741992286,425.82448608754777,2865.945,1.0,3.0,3.0,14.0,0.0,32.873695157503874,0.0,370.0,Doctor,Good,No,High_spent_Small_value_payments,0.875,0,0,0,0,0,0,0,0,0,0,5.813987669306456,18.0,0.0,0.021464351372452686,0.0,Good
CUS_0x4ead,41.0,10412.225,3.0,13.0,10.13,4.5,66.50178381919795,271.5979847026663,761.6854166666667,8.0,7.0,10.0,15.0,5.0,33.44473083148944,18.83691358053301,359.0,Accountant,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,1,1,1,0,0,0,3,6.2858832608052495,19.0,7.0,0.00043218428337843254,0.02473056877335034,Standard
CUS_0x96e8,23.5,17484.02,3.0,18.0,17.0,2483.63,157.45682554922243,232.97039695232343,1491.0016666666668,5.0,5.0,33.0,9.0,6.0,29.616380813067764,43.672944165120846,242.5,Musician,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,1,0,1,1,0,0,0,3,4.030788725489289,9.0,6.0,0.1420514275321122,0.0292910096222478,Poor
CUS_0xc52a,46.0,35032.66,7.0,18.0,5.52,1789.0,110.45806923864404,279.38066679516277,2853.388333333334,10.0,6.0,33.0,48.0,10.0,29.03295743474645,150.5000972995266,133.0,Writer,Bad,Yes,High_spent_Medium_value_payments,1.0,0,1,0,0,1,0,1,1,1,5,5.825218953577415,48.0,10.0,0.05106663325022992,0.05274434451889417,Poor
CUS_0x6a9d,24.0,74576.76,4.0,21.0,0.56,1961.29,193.3994126208961,520.6487047017355,6196.73,9.0,8.0,31.0,23.0,11.0,38.90701335099587,155.6248826773683,89.0,Engineer,Bad,Yes,High_spent_Large_value_payments,0.625,1,0,0,1,0,0,1,0,0,3,4.100115664794098,23.0,11.0,0.026298943531470127,0.02511403315577221,Poor
CUS_0x3352,23.0,32612.36,4.0,10.0,8.44,809.94,190.6115043010555,254.87917509827906,2670.6966666666667,5.0,5.0,12.0,7.5,0.0,28.39885404918441,91.5789872673322,392.0,Scientist,Good,No,Low_spent_Large_value_payments,0.875,1,0,1,0,0,1,0,0,0,3,6.028715569228877,11.0,0.0,0.024835369166782167,0.0342902990108694,Good
CUS_0x38f1,25.0,16822.58,3.0,25.0,6.03,2553.1,120.8633839765324,295.6560504758612,1584.881666666667,9.0,6.0,15.0,28.0,12.0,27.030502293068626,25.56347651930609,232.5,Scientist,Bad,Yes,Low_spent_Small_value_payments,0.75,1,0,1,0,1,0,0,0,0,3,4.424933581872454,31.0,12.0,0.15176625701884014,0.016129580559204368,Poor
CUS_0x68a8,28.0,8227.855,7.0,20.0,17.6,2695.38,60.774878768737665,265.08979269065185,656.6545833333333,6.0,8.0,31.0,61.0,7.0,27.27482496169972,28.01286507190069,137.5,Entrepreneur,Bad,Yes,Low_spent_Small_value_payments,1.0,1,1,0,0,0,1,0,1,0,4,4.167475904728818,65.0,9.0,0.3275920637881927,0.04265997037544578,Poor
CUS_0x2ff8,27.0,11654.425,1.0,16.0,6.98,1154.58,42.22118015339992,318.36876998264626,945.2020833333332,3.0,4.0,8.0,9.0,5.0,27.390678329443595,8.996502339506062,214.5,Lawyer,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,1,1,6.784632377886576,12.0,5.0,0.0990679505852927,0.00951807290540363,Standard
CUS_0x3be5,43.0,11900.03,4.0,12.0,2.86,399.01,87.86354128055271,283.661367951569,1264.6691666666666,3.0,5.0,18.0,15.0,0.0,30.438885801941936,35.54622165922838,229.5,Engineer,Standard,No,Low_spent_Small_value_payments,0.875,0,0,0,0,1,1,0,0,0,2,4.872399057474215,18.0,0.0,0.033530167571006124,0.028107130778651637,Standard
CUS_0x26e0,35.0,14528.81,2.0,18.0,10.84,67.59,77.59499567413724,293.8545587708723,1106.7341666666666,6.0,4.0,20.0,7.0,12.0,35.24744894771489,15.895561487944226,108.5,Lawyer,Standard,Yes,High_spent_Small_value_payments,0.5,0,0,0,0,1,0,0,0,1,2,5.133904866713839,9.0,12.0,0.0046521359973734945,0.01436258314480297,Poor
CUS_0x54b2,23.0,16106.15,3.0,9.0,7.52,109.59,90.19921819872837,303.7277438818044,1444.1791666666666,8.0,3.0,10.0,18.0,5.0,33.076108248732034,35.4909545861339,233.0,Scientist,Standard,Yes,Low_spent_Medium_value_payments,1.0,1,0,0,1,0,1,0,0,0,3,4.5497081449649315,23.0,5.0,0.006804233165592026,0.024575174192583843,Standard
CUS_0xa262,22.0,67639.38,2.0,10.0,7.23,423.26,192.93023119564216,516.5535893169849,5679.615000000002,3.0,2.0,7.0,4.0,0.0,29.657365902580974,96.24654424227133,316.0,Lawyer,Good,No,High_spent_Small_value_payments,0.5,0,0,1,1,0,0,0,0,0,2,4.18259752913827,4.0,0.0,0.006257597275433334,0.016945962753156914,Standard
CUS_0x3b6e,32.0,7200.035,3.0,16.0,8.51,2442.56,48.52253274751625,278.0160330236414,540.0029166666667,8.0,8.0,18.0,59.0,11.0,26.916743878365452,13.72301936190351,169.5,Scientist,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,1,0,0,1,0,1,3,4.356195892364147,61.0,11.0,0.3392427953475226,0.02541286155751352,Poor
CUS_0x922e,35.0,10322.13,2.0,9.0,18.48,2223.56,52.02843631244495,325.66969617451355,1056.233011755885,5.0,4.0,10.0,18.0,7.0,32.29538468731835,96.15291429085283,74.5,Scientist,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,0,0,1,1,0,0,2,4.968563411146691,19.0,7.0,0.21541677928877084,0.09103380903708731,Standard
CUS_0x7da5,46.0,64118.72,6.0,11.0,13.2,1675.0,143.22032353701684,344.2163154257941,5229.2266666666665,4.0,7.0,33.0,28.0,6.0,26.991584314051273,285.4860277038557,150.5,Architect,Standard,Yes,High_spent_Medium_value_payments,0.875,1,0,1,0,0,0,1,0,1,4,4.797008917007734,32.0,9.0,0.02612341606320276,0.05459431114808354,Poor
CUS_0x86a7,22.0,73926.36,6.0,16.0,20.28,3978.9,130.49545098840423,392.0138196232419,6117.53,8.0,6.0,21.0,45.0,7.0,28.41229573705447,329.24372938835387,41.0,Accountant,Bad,Yes,High_spent_Medium_value_payments,0.75,1,1,0,1,1,0,1,0,1,6,5.228686996627602,47.0,7.0,0.05382247955938856,0.05381971635420731,Poor
CUS_0xf19,44.0,76054.58,3.0,7.0,5.22,1383.11,159.46078256488315,538.2039698786521,6198.881666666667,5.0,3.0,4.0,3.0,7.0,28.594249906431244,171.6011448639001,229.0,Musician,Good,No,High_spent_Large_value_payments,0.625,0,1,0,0,0,1,0,0,1,3,5.142881695880175,7.0,7.0,0.018185755545556886,0.02768259729600152,Good
CUS_0x4dde,40.0,63461.28,4.0,16.0,12.39,1266.31,190.17497973115076,407.8189857266174,5109.44,3.0,4.0,6.0,6.0,6.0,28.074196828426686,176.63696543786395,139.0,Entrepreneur,Standard,Yes,High_spent_Medium_value_payments,1.0,0,1,1,0,1,0,1,0,0,4,5.235891382794863,10.0,6.0,0.019954057025008003,0.03457070940022076,Standard
CUS_0x2d25,15.0,48496.74,6.0,9.0,17.18,946.27,193.93079957103055,294.5051553660841,3965.395,3.0,7.0,10.0,18.0,8.0,33.12976703573766,168.1035450628854,137.5,Entrepreneur,Standard,Yes,High_spent_Large_value_payments,1.0,0,1,0,1,1,1,0,0,0,4,6.2736902391022475,18.0,8.0,0.0195120331799622,0.042392635554058394,Standard
CUS_0x74c,44.0,131573.6,4.0,15.0,4.91,1384.27,411.8550806157865,583.5927729014641,11159.466666666667,3.0,5.0,7.0,21.0,8.0,34.50301115086717,399.75018245295865,388.5,Mechanic,Standard,Yes,Low_spent_Medium_value_payments,0.875,1,0,1,1,0,0,0,0,0,3,4.958051049083856,24.0,8.0,0.010520879568545666,0.0358216207273608,Standard
CUS_0xa91f,43.0,134327.56,2.0,18.0,11.11,1077.5,510.43898567327665,698.0805349494392,11411.963333333331,4.0,6.0,13.0,4.5,1.0,36.35659332446337,187.67681271061744,326.5,Teacher,Standard,No,High_spent_Medium_value_payments,0.75,0,0,0,0,0,0,0,1,0,1,7.3303094163125095,6.0,1.0,0.008021436554047435,0.016445620024245097,Standard
CUS_0x55d3,14.0,18474.665,4.0,8.0,17.81,1070.85,149.83007913860226,255.7466958325466,1623.5554166666668,6.0,4.0,8.0,28.0,4.0,29.661456078476064,41.77876669551781,323.5,Media_Manager,Standard,Yes,Low_spent_Medium_value_payments,0.5,1,0,0,0,1,1,0,0,1,4,4.531841552978853,30.0,5.0,0.05796316198426331,0.02573288615013468,Poor
CUS_0x610d,49.0,130130.8,1.0,20.0,7.34,473.56,268.59932116511527,945.5576911842076,10771.233333333334,8.0,6.0,16.0,21.0,0.0,34.283306698837976,102.96632098401048,313.5,Manager,Standard,No,High_spent_Large_value_payments,1.0,0,0,0,1,0,0,0,0,0,1,4.19383527800699,21.0,0.0,0.0036391077285316004,0.009559380787468827,Standard
CUS_0x1425,33.5,34758.2,3.0,6.0,8.81,1005.29,232.59105139511232,287.15065888018285,2979.5166666666664,1.0,2.0,6.0,3.0,1.0,35.621841737677016,79.56813193494618,248.5,Teacher,Good,No,Low_spent_Small_value_payments,0.875,0,0,1,0,0,1,0,0,1,3,5.158131775751587,8.0,1.0,0.028922383782819593,0.02670504676987191,Good
CUS_0x1144,42.0,135851.24,2.0,18.0,11.19,695.12,276.08517472977434,909.2512983130856,11418.936666666665,4.0,4.0,18.0,30.0,10.5,38.155368852450096,206.55719362380657,298.0,Doctor,Standard,Yes,High_spent_Large_value_payments,0.875,1,0,0,1,0,0,0,0,0,2,5.095956207389299,30.0,13.0,0.0051167733176377345,0.018089004226354403,Standard
CUS_0x8842,55.0,60498.6,1.0,18.0,9.92,736.07,112.64398376532128,614.182806623073,5147.55,7.0,6.0,12.0,27.0,3.0,33.71524808761266,47.9282096116055,319.0,Teacher,Standard,No,High_spent_Medium_value_payments,1.0,0,0,0,0,0,0,0,1,0,1,4.835769666630796,30.0,3.0,0.012166727825106697,0.009310877915048033,Standard
CUS_0x7429,30.0,38861.72,1.0,3.0,3.83,107.29,87.22209788617495,488.59642227964105,3511.476666666667,4.0,5.0,11.0,10.0,4.0,32.71035704101658,26.069203914070172,371.5,Manager,Good,No,High_spent_Medium_value_payments,1.0,0,0,0,0,1,0,0,0,0,1,5.024690121397124,10.0,9.0,0.002760814498174553,0.00742400032485958,Good
CUS_0x5c7a,33.0,34633.28,4.0,11.0,6.1,323.53,174.8684853506306,293.43834219204837,3084.106666666666,0.0,3.0,5.0,15.0,3.0,28.507978886246256,107.6882897454246,344.5,Doctor,Good,No,Low_spent_Large_value_payments,0.875,1,0,0,0,0,1,1,0,1,4,5.674002721592707,15.0,8.0,0.009341592826321965,0.03491717420455344,Poor
CUS_0x50a2,36.0,64173.56,2.0,17.0,6.66,497.23,304.32013962170095,383.1266805230696,5163.796666666666,7.0,4.0,11.0,12.0,2.0,32.73626333177323,68.34879900986488,360.5,Musician,Standard,No,High_spent_Large_value_payments,1.0,0,1,0,0,0,0,0,0,1,2,6.015267860532963,12.0,3.0,0.007748206582274694,0.01323615227746475,Standard
CUS_0x5c1f,54.5,58885.7,3.0,11.0,0.9,415.3,243.4720967495695,386.38699040918755,4656.141666666666,1.0,6.0,2.0,5.0,0.0,30.640905720411048,105.75507950790954,288.0,Architect,Good,No,High_spent_Large_value_payments,0.875,0,0,1,1,0,0,0,0,1,3,5.177097115064568,7.0,0.0,0.007052646058380897,0.02271302874330704,Good
CUS_0x39ce,25.0,45852.8,3.0,19.0,5.69,1249.64,116.13253252324495,409.78495498900855,3655.066666666667,5.0,5.0,9.0,20.0,4.0,31.569719209656867,104.5891791544132,396.0,Media_Manager,Good,No,High_spent_Medium_value_payments,0.875,1,0,0,0,0,0,1,0,0,2,4.500362825862625,22.0,4.0,0.027253297508549098,0.028614848563021156,Good
CUS_0xc4dd,29.0,17943.38,2.0,20.0,16.64,1961.87,66.92354560850289,337.13775002654,1630.281666666667,8.0,10.0,22.0,6.0,14.0,32.617828310498,20.609335246445927,114.5,Musician,Standard,Yes,High_spent_Medium_value_payments,0.5,0,0,0,0,0,0,0,0,1,1,4.629863056199906,6.0,14.0,0.10933670244959422,0.01264157946926099,Poor
CUS_0x8391,38.0,13300.535,3.0,9.0,10.5,367.87,96.72154016518252,291.4827043249471,1183.3779166666666,4.0,3.0,14.0,13.0,1.0,32.47298033187145,18.413069230897783,312.0,Accountant,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,0,1,0,0,1,1,3,5.7764797051603605,14.0,1.0,0.027658285926092447,0.015559753964957899,Standard
CUS_0x9e3c,18.0,33579.27,3.0,14.0,13.51,517.8,79.56904160806951,361.8297013525798,2523.2725,6.0,5.0,20.0,18.0,7.0,32.798690538290614,70.92850703935073,252.0,Doctor,Standard,Yes,High_spent_Medium_value_payments,0.75,0,1,0,0,0,0,0,1,0,2,6.434455130547962,23.0,7.0,0.01542022801567753,0.02810972934526522,Standard
CUS_0x3394,41.0,39540.78,7.0,15.0,26.32,3506.0,121.1121575486222,256.8665285827853,3410.065,8.0,7.0,25.0,47.0,13.0,32.97649634135354,227.5308648819429,127.0,Journalist,Bad,Yes,High_spent_Medium_value_payments,1.0,1,1,1,0,0,0,0,0,1,4,3.9333734908913818,47.0,13.0,0.0886679524278479,0.06672332195484336,Standard
CUS_0x1604,42.5,16632.745,1.0,0.0,6.24,1415.37,72.11456648512393,318.4442563276725,1209.0620833333332,0.0,3.0,6.0,3.0,7.0,34.55479161822281,7.991650369121829,252.5,Developer,Good,No,Low_spent_Large_value_payments,1.0,1,0,0,0,0,0,0,0,0,1,4.469921215481064,7.0,7.0,0.08509539465674487,0.006609793226737526,Standard
CUS_0x5647,41.0,79367.94,0.0,15.0,15.33,1137.41,416.648015135951,511.951484864049,6535.995,3.0,4.0,9.0,6.0,4.0,34.699093385017036,0.0,278.0,Lawyer,Standard,Yes,Low_spent_Medium_value_payments,0.5,0,0,0,0,0,0,0,0,0,0,5.474605732012313,7.0,4.0,0.014330849458862106,0.0,Standard
CUS_0x4993,31.0,142737.36,3.0,6.0,9.64,1184.81,507.1507076732343,653.7078755908196,11656.78,1.0,2.0,4.0,10.5,2.0,33.1042567779853,273.60235752614915,294.0,Journalist,Good,No,Low_spent_Medium_value_payments,0.875,0,0,1,0,0,0,1,1,0,3,6.9127531335224095,14.0,4.0,0.008300629912168756,0.02347152108267885,Good
CUS_0x3f75,55.0,28105.59,3.0,10.0,6.44,151.29,113.77840825130978,321.30095563812245,2133.1325,1.0,3.0,1.0,13.0,6.0,33.277551365761404,54.99993830630629,239.0,Media_Manager,Good,No,Low_spent_Small_value_payments,0.5,0,0,0,0,0,1,1,0,0,2,5.696582617794762,17.0,6.0,0.005382914929023016,0.02578364836985339,Poor
CUS_0x2590,19.5,14455.15,0.0,16.0,10.56,1028.5,74.68562789360686,300.6977132401581,912.5958333333332,6.0,5.0,19.0,6.0,4.0,32.82300921421382,0.0,155.5,Engineer,Standard,Yes,Low_spent_Small_value_payments,0.875,0,0,0,0,0,0,0,0,0,0,4.220854386493673,10.0,7.0,0.07115111223335628,0.0,Standard
CUS_0xc2ba,23.5,10062.445,1.0,18.0,6.69,954.97,100.4311023851596,287.3606571236408,941.5370833333332,7.0,5.0,14.0,21.0,2.0,32.62933987308184,7.424568179782151,345.5,Manager,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,1,0,0,0,0,0,1,4.777017657333581,25.0,2.0,0.09490436966363544,0.007885582321937737,Standard
CUS_0x92ef,36.0,69870.88,3.0,20.0,8.26,2106.68,269.19364486196963,449.1541733146694,6020.573333333334,3.0,6.0,7.0,26.0,6.0,34.66062012878502,148.70951515669438,69.0,Mechanic,Standard,Yes,Low_spent_Medium_value_payments,0.625,1,0,0,0,0,0,1,0,0,2,5.768222787350356,31.0,8.0,0.030151044326334513,0.024700224866185675,Standard
CUS_0xbb18,28.0,16538.39,7.0,16.0,29.77,3843.16,81.07412076233767,254.18127968245724,1359.1991666666663,10.0,5.0,16.0,43.0,8.0,32.00894007050096,82.9418849521981,24.5,Entrepreneur,Bad,Yes,Low_spent_Small_value_payments,1.0,0,1,1,1,1,0,0,1,0,5,5.65409470349973,43.0,9.0,0.23237812144954859,0.0610226131580163,Standard
CUS_0x2703,37.0,18661.91,8.0,23.0,15.81,4736.08,58.518388527504065,283.1286096450667,1305.1591666666666,6.0,6.0,27.0,15.0,10.0,30.671436600319655,65.31669775791117,128.5,Doctor,Bad,Yes,Low_spent_Large_value_payments,1.0,1,1,0,1,1,1,0,1,0,6,5.455506418356074,15.0,14.0,0.2537832408365489,0.05004500556413197,Poor
CUS_0x48a4,38.0,133779.72,1.0,0.0,8.06,891.64,577.2570133557979,709.336224087963,10995.31,0.0,5.0,2.0,8.0,2.0,35.61920590733405,92.93776255623916,387.0,Teacher,Good,No,High_spent_Large_value_payments,0.625,0,0,1,0,0,0,0,0,0,1,3.485190236218134,12.0,2.0,0.0066649862923917015,0.00845249134005673,Standard
CUS_0xa964,44.0,70686.44,4.0,10.0,0.93,1488.12,190.57673668630292,507.2595778098765,5805.536666666668,0.0,1.0,4.0,13.0,2.0,37.368092230462885,164.4569489963524,283.5,Lawyer,Good,No,High_spent_Small_value_payments,0.75,1,0,0,0,1,1,1,0,0,4,6.793965732295918,15.0,2.0,0.021052411183814037,0.02832760491215323,Good
CUS_0x11a4,43.0,44295.54,2.0,18.0,11.96,1280.42,73.28118270872683,492.0413981728752,3677.295,8.0,6.0,30.0,38.0,6.0,36.64108893701696,65.57597408241918,149.5,Manager,Standard,Yes,High_spent_Medium_value_payments,0.875,0,1,0,0,0,0,0,0,1,2,2.8137308060748416,38.0,8.0,0.02890629620950552,0.017832666153359787,Poor
CUS_0xac19,15.0,42216.93,7.0,16.0,19.95,1890.92,111.63143934148343,299.7028068266351,3524.0775,10.0,5.0,15.0,39.0,10.0,35.67074439222428,206.07350383188157,172.5,Writer,Standard,Yes,High_spent_Large_value_payments,0.625,0,1,0,1,1,1,1,1,0,6,5.828855632789485,39.0,10.0,0.04479056151169685,0.05847587172299178,Poor
CUS_0x6821,25.0,34105.84,7.0,25.0,3.22,3084.2,132.30494470447442,310.4018527606231,3093.153333333333,10.0,5.0,19.0,44.0,13.0,31.900783832599103,143.12771149957888,172.5,Architect,Bad,Yes,High_spent_Small_value_payments,0.875,0,1,0,0,0,1,1,0,1,4,4.571544798223991,44.0,13.0,0.09043026062398699,0.046272426897549714,Poor
CUS_0x5451,32.0,176044.04,1.0,11.0,2.63,712.48,650.5416633610387,974.019355266481,14958.336666666668,3.0,6.0,6.0,12.0,0.0,37.03844835635151,783.2001110257977,292.5,Journalist,Good,No,High_spent_Large_value_payments,0.375,1,0,0,0,0,0,0,0,0,1,7.870989796596487,12.0,0.0,0.004047169106094134,0.05235877012790399,Poor
CUS_0xbce0,21.0,98828.92,0.0,8.0,12.2,821.41,610.8354777361753,641.759641633884,8505.743333333334,5.0,7.0,7.0,5.0,5.0,35.631366015048854,0.0,377.5,Journalist,Standard,Yes,High_spent_Medium_value_payments,0.75,0,0,0,0,0,0,0,0,0,0,5.186027974059854,5.0,5.0,0.008311433535851651,0.0,Standard
CUS_0x1ecf,27.0,19922.11,9.0,20.0,23.54,4671.11,110.04923194006577,228.99644520280873,1508.1758333333337,7.0,6.0,27.0,45.0,7.0,30.776394662969736,111.90992940692055,22.5,Doctor,Bad,Yes,Low_spent_Small_value_payments,1.0,1,1,1,1,1,1,0,0,1,7,5.300697646044813,50.0,7.0,0.23446863811112376,0.0742021765191529,Standard
CUS_0x2fec,41.0,51172.62,7.0,12.0,13.09,1980.82,150.55108144070306,358.253780997427,4221.385,3.0,5.0,22.0,20.0,12.0,31.73012641770508,159.8717559027629,179.5,Mechanic,Standard,Yes,High_spent_Medium_value_payments,0.625,0,1,1,1,0,0,0,1,0,4,3.094478996894315,24.0,12.0,0.038708590648671104,0.03787187283385972,Standard
CUS_0x1eae,47.0,21421.73,4.0,10.0,9.11,1378.89,53.911913177415116,331.05163968905686,1689.144166666667,5.0,3.0,17.0,17.0,4.0,32.71801387939079,47.62902007953036,262.5,Mechanic,Standard,No,Low_spent_Small_value_payments,0.625,0,1,0,1,1,0,0,0,0,3,5.299986355822906,22.0,4.0,0.06436875079650431,0.02819713143462514,Standard
CUS_0x79b7,36.0,40514.84,3.0,7.0,2.64,151.33,111.17320821032304,450.5196779661503,3511.236666666666,2.0,5.0,3.0,5.0,5.0,32.80087763795876,55.84685586012858,215.5,Journalist,Good,No,Low_spent_Medium_value_payments,0.75,1,0,1,0,0,1,0,0,0,3,8.46925803770149,5.0,5.0,0.0037351745681335536,0.01590518132551454,Good
CUS_0x6276,36.0,110147.52,3.0,17.0,13.69,1238.2,244.6904815613782,689.3372872117288,9040.96,6.0,5.0,9.0,27.0,6.0,34.10863917781326,225.0682312268929,200.5,Media_Manager,Standard,Yes,Low_spent_Large_value_payments,0.875,0,0,1,0,1,0,0,1,0,3,6.317990344719908,27.0,6.0,0.011241288047157122,0.024894284592221722,Standard
CUS_0x5d3f,41.0,100127.82,2.0,11.0,0.51,520.84,270.9927762704286,741.3742986770303,8277.985,4.0,7.0,20.0,18.0,3.0,34.9892183284862,85.09912017839137,186.0,Architect,Standard,No,High_spent_Medium_value_payments,1.0,0,0,1,0,0,0,0,1,0,2,4.153558724895788,18.0,4.0,0.005201751121716222,0.010280173276273317,Standard
CUS_0xa17a,28.0,173569.2,2.0,3.0,5.34,190.4,152.57950553080224,1348.3836931108249,14672.1,1.0,5.0,11.0,6.0,0.0,38.17659864605935,206.24680135837292,365.0,Entrepreneur,Good,No,High_spent_Large_value_payments,0.625,0,0,1,1,0,0,0,0,0,2,5.05194148763415,11.0,0.0,0.0010969688170481859,0.014057074403689513,Good
CUS_0x16d3,18.0,34204.91,3.0,0.0,2.35,1319.24,143.8114661935771,364.5324384883035,3056.409166666667,4.0,5.0,10.0,25.0,4.0,28.603633235586347,73.3462592041708,389.0,Entrepreneur,Good,No,Low_spent_Small_value_payments,0.625,0,1,0,1,0,0,0,0,1,3,4.989845865780872,25.0,4.0,0.03856873179903119,0.023997526248804756,Poor
CUS_0x1414,46.0,51093.12,6.0,22.0,27.67,3628.5,282.34209165771017,154.80424472172638,4080.76,8.0,9.0,25.0,44.0,9.0,32.25710760125168,246.088595517438,131.0,Journalist,Bad,Yes,High_spent_Medium_value_payments,1.0,0,1,0,1,0,1,1,0,0,4,5.008427415550863,44.0,12.0,0.07101738942542557,0.06030459902504386,Standard
CUS_0x3c63,47.0,27240.07,4.0,18.5,6.22,1301.08,73.38844389679464,311.91387057113764,2065.005833333333,5.0,3.0,18.0,26.0,1.0,31.11142166391432,88.41278203111109,336.0,Writer,Standard,No,High_spent_Large_value_payments,1.0,0,0,0,1,1,0,0,1,0,3,3.1419881099635196,30.0,3.0,0.04776346022605669,0.04281478560687412,Standard
CUS_0x85ba,45.0,29944.64,1.0,13.0,1.41,1337.15,134.23704786706315,388.40103052249606,2787.3866666666668,8.0,4.0,4.0,24.0,3.0,32.16035743941841,22.237681266645072,284.5,Musician,Good,No,High_spent_Medium_value_payments,1.0,0,0,0,0,0,0,0,1,0,1,4.491473307675549,24.0,3.0,0.04465406830738323,0.00797796786953792,Good
