Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Credit_Score,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio
CUS_0xb05b,24.0,106529.8,0.0,17.0,10.28,1488.37,240.28586693794034,917.8851054984516,8906.483333333334,4.0,3.0,16.0,6.0,4.0,40.377774495680214,0.0,297.0,Developer,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,0,0,0,0,0,0,5.333441572411686,11.0,4.0,0.013971395797232323,0.0
CUS_0xb05d,38.0,65214.96,0.0,7.0,10.82,341.02,223.6633423234572,586.6946576765429,5403.58,2.0,1.0,12.0,0.0,2.0,31.84738327212007,0.0,310.5,Manager,Good,No,High_spent_Medium_value_payments,Good,0.875,0,0,0,0,0,0,0,0,0,0,4.938943298810697,3.0,2.0,0.0052291682767266895,0.0
CUS_0xb060,39.0,20695.58,4.0,8.0,11.0,1352.84,161.80668797272875,269.8588595031963,1907.631666666667,2.5,2.0,3.0,12.0,2.0,32.40334945025965,44.0976191907416,236.0,Manager,Good,No,Low_spent_Small_value_payments,Good,0.875,0,0,0,1,0,1,0,1,0,3,5.017083884176177,12.0,2.0,0.06536854729367332,0.02311642229539853
CUS_0xb064,32.5,123523.6,4.0,11.0,8.09,493.08,366.5209909110906,578.036825397204,10168.633333333331,1.0,2.0,3.0,3.0,7.0,32.55263608749951,342.30551702503874,293.5,Accountant,Good,No,Low_spent_Medium_value_payments,Good,1.0,0,1,0,0,1,0,1,0,0,3,4.7237907181891705,8.0,7.0,0.0039917878041119265,0.03366288328077901
CUS_0xb066,20.0,40702.96,5.0,23.0,25.82,2667.87,84.30437318147216,407.00917808624433,3536.913333333333,6.0,6.0,32.0,36.0,10.0,36.357842328258535,110.1978582739481,79.0,Engineer,Bad,Yes,High_spent_Medium_value_payments,Standard,0.75,0,1,1,0,0,0,0,0,1,3,2.395092375363637,36.0,13.0,0.06554486455039142,0.031156505090299484
CUS_0xb06d,26.0,36996.83,2.0,8.0,8.04,808.52,126.12890836816692,332.8005369509509,3152.0691666666667,6.0,5.0,6.0,20.0,4.0,27.90003255097075,31.79565824509099,380.0,Architect,Good,No,Low_spent_Large_value_payments,Poor,0.75,0,0,1,1,0,0,0,0,0,2,5.769079198037478,20.0,4.0,0.021853764227908173,0.010087233675368585
CUS_0xb06e,43.0,15117.51,7.0,13.0,19.94,2032.74,53.0018069828555,252.46907355674307,1216.7925,6.0,5.0,28.0,14.0,12.5,30.698861117833957,78.696591380847,80.0,Accountant,Standard,Yes,Low_spent_Medium_value_payments,Poor,0.75,1,0,1,1,0,1,0,1,0,5,6.364909523701455,19.0,13.0,0.1344626198362032,0.0646754408667435
CUS_0xb079,45.0,78570.64,9.0,18.0,17.65,2627.87,252.05274852007312,317.8573820271872,6425.553333333332,6.0,7.0,22.0,53.0,12.0,34.58116909380869,449.88873066708135,20.5,Mechanic,Bad,Yes,Low_spent_Large_value_payments,Poor,0.875,0,0,1,1,0,1,0,1,1,5,4.395874830129978,53.0,13.0,0.03344595385757326,0.07001556244708597
CUS_0xb07d,24.0,84127.96,4.0,14.0,9.81,1383.41,154.71613147746686,588.9157313337663,6919.663333333334,5.0,4.0,8.0,22.0,0.0,33.36154503349176,176.49743258152031,302.0,Developer,Standard,Yes,High_spent_Large_value_payments,Standard,0.875,1,0,0,1,0,0,1,0,0,3,4.589440307878381,27.0,0.0,0.016444116795414986,0.025506650263069683
CUS_0xb080,30.0,81463.6,4.0,11.0,17.67,2027.76,118.13403652064484,594.5405256422885,6796.633333333334,3.0,5.0,16.0,23.0,10.0,33.45778814423703,178.69366876789874,110.5,Lawyer,Standard,Yes,High_spent_Large_value_payments,Poor,1.0,0,1,1,0,1,0,0,1,0,4,4.5929314718892496,26.0,10.0,0.024891608031071544,0.026291497570056555
CUS_0xb085,34.0,42177.9,7.0,15.0,8.74,1793.26,68.40065151147942,317.61897378755964,3780.825,8.0,7.0,25.0,60.0,9.0,31.893249247336414,240.5703937352987,180.0,Musician,Bad,Yes,High_spent_Medium_value_payments,Poor,1.0,1,1,0,1,0,1,0,0,1,5,3.0189510064608247,65.0,9.0,0.04251657858736447,0.06362907400773607
CUS_0xb09,31.0,146310.68,1.0,6.5,11.48,928.28,380.38861285804876,1004.8169292313908,12124.556666666664,5.0,4.0,9.0,3.0,3.5,34.26883397371416,72.2501245772269,269.0,Lawyer,Good,No,High_spent_Large_value_payments,Standard,0.875,0,0,1,0,0,0,0,0,0,1,6.561855015628623,5.0,6.0,0.006344581270485518,0.005958991043017676
CUS_0xb091,55.0,39327.92,1.0,6.0,1.51,127.29,165.76459578980507,412.758308967929,3233.3266666666664,1.0,6.0,11.0,16.0,3.0,34.24129112654579,19.809761908932614,374.0,Mechanic,Good,No,Low_spent_Large_value_payments,Poor,0.875,0,0,0,0,0,1,0,0,0,1,4.120696673845194,21.0,6.0,0.003236631888998961,0.006126743119758788
CUS_0xb096,23.0,20172.2,3.0,16.0,6.03,778.09,42.40501613625483,309.2247845249172,1668.0166666666669,8.0,7.0,7.0,23.0,0.0,31.643806996569843,50.26260137092847,288.0,Writer,Standard,No,High_spent_Medium_value_payments,Standard,1.0,1,0,1,1,0,0,0,0,0,3,4.04601363155983,26.0,0.0,0.03857239170739929,0.03013315296865247
CUS_0xb0a3,46.0,29627.53,0.0,20.0,12.34,363.45,138.93065057768547,368.3192019327214,2179.960833333333,3.0,6.0,12.0,23.0,1.0,27.280867468235833,0.0,191.5,Teacher,Standard,Yes,Low_spent_Small_value_payments,Standard,0.5,0,0,0,0,0,0,0,0,0,0,4.713333851751714,28.0,2.0,0.01226730679202755,0.0
CUS_0xb0a5,26.0,15895.235,4.0,12.0,8.92,237.72,63.086193298092326,300.23660400590086,1268.6029166666667,4.0,7.0,16.0,17.0,3.0,29.71611648905409,35.88598876479092,318.0,Writer,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,1,0,0,0,1,0,0,0,1,3,5.58703912569958,17.0,5.0,0.014955425320858735,0.02828780250567577
CUS_0xb0b7,32.0,20059.775,4.0,8.0,10.01,841.07,97.25360012657464,286.07975700541067,1646.6479166666668,3.0,7.0,5.0,14.0,2.0,33.75932534584295,46.33143453468136,372.5,Architect,Good,No,High_spent_Small_value_payments,Good,0.75,1,0,0,1,1,0,0,1,0,4,3.4499545491148655,16.0,2.0,0.04192818713071308,0.028136819089092678
CUS_0xb0bd,37.0,26196.39,3.0,13.0,16.97,505.37,125.14199396315053,315.8230930298978,2139.0325,7.0,6.0,11.0,25.0,3.0,30.416290085662293,48.53365137595449,356.5,Accountant,Standard,Yes,Low_spent_Small_value_payments,Standard,0.5,0,1,1,0,0,1,0,0,0,3,5.457275080311393,28.0,3.0,0.01929158941365585,0.02268953434599731
CUS_0xb0c1,35.0,8175.65,7.0,22.0,21.47,4156.36,31.91715616497828,264.0605714290938,424.30416666666673,8.0,10.0,15.0,43.0,11.0,30.61101509995384,30.116961738942127,31.5,Manager,Bad,Yes,Low_spent_Small_value_payments,Standard,1.0,1,1,1,0,1,1,0,0,1,6,4.78465593855162,46.0,11.0,0.5083828197146404,0.07097965116755972
CUS_0xb0c4,14.0,9001.345,5.0,23.0,9.37,1492.66,60.80328644546499,286.0892229564972,811.1120833333333,9.0,6.0,17.0,18.0,16.0,32.940627443321766,22.87519142925941,236.5,Entrepreneur,Bad,Yes,Low_spent_Medium_value_payments,Poor,1.0,1,1,0,0,1,0,0,0,1,4,4.9792892389985095,23.0,16.0,0.1658263292874565,0.028202256999121364
CUS_0xb0c9,35.0,80364.48,2.0,10.0,13.31,1862.22,299.3745150179216,540.8381729383399,6578.04,7.0,10.0,15.0,18.0,8.0,38.05974265717883,72.59131204373854,73.5,Developer,Standard,Yes,High_spent_Large_value_payments,Poor,0.875,0,0,0,1,1,0,0,0,0,2,6.598262279919372,23.0,10.0,0.02317217755904101,0.011035401433213927
CUS_0xb0ca,33.0,20668.71,6.0,15.0,11.3,2272.74,69.93498845133173,306.35884377402033,1993.3925,5.0,6.0,16.0,25.0,8.0,27.40706678698887,73.81090347238526,95.0,Accountant,Standard,Yes,High_spent_Large_value_payments,Poor,0.75,0,1,1,0,1,1,1,0,1,6,5.6237140254554605,28.0,8.0,0.1099604184295972,0.03702778227187333
CUS_0xb0ce,37.0,28949.6,3.0,10.0,1.45,405.51,86.16950215044817,348.32243966660013,2554.4666666666667,3.0,5.0,2.0,12.0,9.0,29.854949832580246,51.26711954728734,350.5,Media_Manager,Good,No,High_spent_Medium_value_payments,Standard,0.625,0,0,0,1,0,0,1,0,0,2,4.996609116322404,13.0,9.0,0.01400744742587117,0.020069598173377615
CUS_0xb0d3,26.0,44272.0,2.0,5.0,3.84,990.27,105.18080791108616,469.69919673511595,3798.333333333334,1.0,5.0,4.0,30.0,0.0,33.68517994660809,70.91882187143405,227.0,Scientist,Good,No,High_spent_Large_value_payments,Poor,0.625,0,1,0,0,0,0,1,0,0,2,4.659589420840514,32.0,0.0,0.022367862305746295,0.018671036912180965
CUS_0xb0e,27.0,41160.86,3.0,21.0,2.55,1972.69,120.8341506430893,344.35922542912095,3371.0716666666667,6.0,9.0,18.0,38.0,8.0,33.02002005887475,76.21663041959127,134.0,Scientist,Bad,Yes,High_spent_Small_value_payments,Poor,0.875,0,0,1,0,0,0,0,0,1,2,5.419779770373491,43.0,8.0,0.04792635528023467,0.022609021093566568
CUS_0xb0e4,54.0,43307.12,3.0,10.0,0.95,301.82,144.59641596985426,428.3746012338222,3864.9266666666663,0.0,4.0,12.0,3.0,6.0,32.798916456560704,63.52164946299021,286.5,Media_Manager,Good,No,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,0,1,1,1,0,3,3.334796656796847,3.0,6.0,0.006969292809126997,0.01643540872607938
CUS_0xb0e5,41.0,17908.01,2.0,12.0,3.93,1456.12,104.57542714627148,300.9343832194886,1152.6767422105029,5.0,4.0,12.0,10.0,1.0,37.497254593508124,179.78103075707023,223.5,Mechanic,Good,No,Low_spent_Small_value_payments,Good,1.0,0,1,0,0,0,1,0,0,0,2,4.795934866438426,14.0,1.0,0.08131110045169732,0.15596829898059872
CUS_0xb0e8,25.0,26921.13,4.0,20.0,3.01,124.1,132.79437510107456,277.1987847540146,2150.4275,5.0,7.0,17.0,23.0,4.0,34.23699400296955,72.52834994093466,273.0,Developer,Standard,No,Low_spent_Large_value_payments,Standard,1.0,1,1,0,1,0,1,0,0,0,4,3.3244291248605284,26.0,4.0,0.0046097619230693505,0.03372740998751861
CUS_0xb0f3,31.0,65454.36,3.0,17.0,7.17,449.97,117.80856888789077,507.6043676823416,5400.53,4.0,5.0,14.0,8.0,8.0,30.529221825877656,130.92847918352416,296.5,Accountant,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,0,1,1,0,1,0,0,0,3,5.569386018452786,9.0,8.0,0.00687456114458991,0.024243635195716748
CUS_0xb0f5,45.5,20730.55,7.0,11.0,15.37,1388.52,69.41561795155586,245.74051035379625,1598.5458333333331,8.0,6.0,27.0,21.0,9.0,29.90864122975443,106.997594248061,114.5,Mechanic,Standard,Yes,Low_spent_Small_value_payments,Poor,1.0,1,0,1,0,1,1,1,0,1,6,5.492066563395276,21.0,14.0,0.06697940961527794,0.06693432994970597
CUS_0xb0f6,32.0,69026.56,7.0,14.0,8.13,365.38,240.56980966801973,327.2340030575991,5970.213333333332,3.0,4.0,7.0,7.0,9.0,31.340953362715958,289.2175206077145,216.0,Doctor,Standard,Yes,Low_spent_Large_value_payments,Standard,1.0,0,0,1,1,1,1,0,1,0,5,5.446826376540067,9.0,9.0,0.005293324772377473,0.048443414742473954
CUS_0xb0f7,56.0,30678.73,3.0,11.0,1.84,1484.42,98.06376864962809,330.30851807811877,2615.560833333333,8.0,4.0,11.0,13.0,3.0,32.242704481699704,69.33783254618763,216.0,Musician,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,1,0,0,1,0,0,0,1,0,3,6.932218485069153,17.0,5.0,0.04838596643342147,0.026509738050260464
CUS_0xb0fd,31.0,10250.2,4.0,17.0,8.04,1437.24,58.87903575512803,276.5743036424399,873.1833333333334,7.0,4.0,19.0,21.0,6.0,30.938605655591974,30.95734002396283,102.5,Architect,Standard,Yes,Low_spent_Large_value_payments,Poor,0.625,1,1,0,0,0,1,0,0,1,4,4.709046498302518,21.0,7.0,0.14021580066730405,0.03545342523406252
CUS_0xb101,37.0,42171.98,3.0,10.0,2.58,556.91,117.2748788805171,428.88885175879284,3764.331666666667,2.0,7.0,10.0,4.0,4.0,33.95446892126249,102.7629131170904,260.0,Scientist,Good,No,High_spent_Medium_value_payments,Standard,0.5,1,0,0,0,0,1,0,0,0,2,4.453883203704431,4.0,4.0,0.013205687757605878,0.02729911235693199
CUS_0xb102,27.0,38491.94,4.0,9.0,7.31,1659.15,119.2057392431877,373.64911218298914,3098.661666666667,5.0,7.0,18.0,15.0,4.0,32.61329649210405,82.01131524048988,163.0,Musician,Standard,Yes,Low_spent_Medium_value_payments,Poor,0.5,0,0,1,1,0,1,0,0,0,3,6.144673599489214,16.0,6.0,0.04310382900939781,0.026466689191244352
CUS_0xb107,28.0,34946.42,0.0,10.0,10.32,860.37,186.51071514724924,352.0094515194173,2635.2016666666664,4.0,1.0,4.0,3.0,2.0,33.553412985265766,0.0,354.0,Accountant,Good,No,Low_spent_Small_value_payments,Good,0.625,0,0,0,0,0,0,0,0,0,0,4.970630690339048,7.0,2.0,0.024619689227108242,0.0
CUS_0xb108,37.0,57449.79,6.0,23.0,1.64,3990.44,250.28664619345318,278.2452366791257,4907.4825,8.0,8.0,26.0,62.0,14.0,28.93067169589595,278.90419530033785,81.0,Musician,Bad,Yes,Low_spent_Small_value_payments,Poor,0.875,1,1,0,1,0,0,1,0,0,4,4.34094684374945,66.0,14.0,0.06945960986106303,0.05683243807804467
CUS_0xb115,23.0,27138.97,4.0,20.0,8.01,1190.67,97.97983059971187,334.34149492836684,2453.580833333333,6.0,4.0,8.0,7.0,5.0,31.609630135359826,70.7818078817244,92.0,Accountant,Standard,Yes,High_spent_Large_value_payments,Good,0.625,1,0,0,0,1,0,1,1,0,4,4.189674519994145,8.0,5.0,0.043873072559496545,0.028848370072064502
CUS_0xb11c,38.0,15319.65,4.0,16.0,17.13,1453.61,90.66156137188406,311.9779150085242,1460.6375,6.0,7.0,15.0,54.0,6.0,35.53786559264543,28.182033386452645,132.0,Manager,Bad,Yes,Low_spent_Small_value_payments,Poor,0.625,1,0,0,1,0,0,0,0,0,2,5.734114408025914,54.0,6.0,0.09488532701465112,0.019294337839780674
CUS_0xb11e,22.0,47686.05,7.0,8.0,13.2,1176.39,142.75688006132648,262.35333127577496,3963.8375,7.0,3.0,19.0,9.0,5.0,32.32059047889721,263.01920753167155,178.5,Writer,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,1,0,0,1,1,0,0,3,4.098606970083926,9.0,5.0,0.024669478809840613,0.06635468974993843
CUS_0xb12,38.0,37002.58,5.0,15.0,23.3,3222.11,99.24010258728237,302.58714974675115,3124.5483333333336,6.0,7.0,16.0,28.0,7.0,27.68232183932659,139.50956191124808,144.5,Media_Manager,Bad,Yes,High_spent_Medium_value_payments,Standard,1.0,1,0,0,0,0,1,0,1,0,3,5.6113647949411956,29.0,7.0,0.08707798212989473,0.044649513154567326
CUS_0xb121,18.0,73773.48,5.0,13.0,16.25,2380.66,140.8020985976921,482.1891061061915,6307.79,3.0,6.0,11.0,7.0,7.0,28.078077806064606,256.2255327805391,116.5,Mechanic,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,0,1,1,1,0,0,0,1,4,3.3419500982395483,9.0,7.0,0.03226986174435583,0.040620491928320235
CUS_0xb122,32.0,106949.49,0.0,9.0,10.04,869.45,280.83164821082255,893.2446557820696,8988.4575,3.0,5.0,1.0,22.0,0.0,34.60333575604639,0.0,198.5,Lawyer,Good,No,High_spent_Large_value_payments,Good,0.875,0,0,0,0,0,0,0,0,0,0,5.132921388278294,23.0,0.0,0.008129538532628815,0.0
CUS_0xb123,42.0,73683.69,3.0,10.0,8.35,520.26,167.86894256339951,526.9561259294396,5952.3075,8.0,7.0,9.0,15.5,5.0,33.657042898368665,152.8717619910563,390.0,Architect,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,0,1,1,1,0,3,4.70280080895229,19.0,5.0,0.007060721307524094,0.025682772939915537
CUS_0xb125,33.0,98175.72,2.0,20.0,17.78,439.88,198.12064151879161,754.158139399422,7729.695180977182,5.0,6.0,12.0,16.0,8.0,31.603737303564884,828.6670381046074,204.5,Media_Manager,Standard,Yes,High_spent_Large_value_payments,Standard,0.5,0,0,0,0,1,0,1,0,0,2,5.5485696825945166,21.0,8.0,0.004480537550424891,0.10720565542402773
CUS_0xb127,48.0,17980.355,1.0,7.0,3.7,162.87,119.27093896699739,315.3273969482551,1522.362916666667,3.0,4.0,5.0,10.0,1.0,31.90038053738612,7.6379557514141885,305.0,Architect,Good,No,Low_spent_Small_value_payments,Standard,1.0,0,0,0,0,1,0,0,0,0,1,5.226074025245329,10.0,1.0,0.009058219373310483,0.005017171443021019
CUS_0xb130,29.0,61783.38,3.0,7.0,9.35,1385.21,106.65694611007565,603.4798303367521,5422.615,3.0,7.0,11.0,7.0,3.0,34.48744914240322,87.12472355317223,299.5,Entrepreneur,Good,No,High_spent_Medium_value_payments,Standard,1.0,0,1,1,0,0,0,0,0,0,2,4.868712041949695,12.0,3.0,0.022420430866682918,0.01606692039784721
CUS_0xb131,45.0,17708.33,7.0,22.0,7.81,2250.37,44.73299721538598,310.5133591359184,1692.694166666667,8.0,9.0,23.0,27.5,11.0,33.38110486944868,64.02306031536233,172.5,Journalist,Bad,Yes,High_spent_Medium_value_payments,Poor,0.75,1,0,1,1,0,0,1,1,0,5,5.007385761610614,31.0,11.0,0.12707974156795135,0.03782317064484222
CUS_0xb132,16.0,15135.96,2.0,13.0,16.86,1989.26,87.91199675865381,302.15092816028266,1300.33,4.0,3.0,22.0,29.0,9.0,35.78354970808231,23.03452455102905,70.5,Doctor,Standard,Yes,Low_spent_Small_value_payments,Poor,0.75,1,0,0,0,0,1,0,0,0,2,5.056821107156956,29.0,9.0,0.13142608727824334,0.017714368314988543
CUS_0xb138,18.0,19966.31,9.0,19.0,27.36,2785.45,92.4271005586822,215.2468900061151,1509.8591666666669,7.0,10.0,33.0,36.0,6.0,27.882420489687924,135.39467810938834,61.5,Architect,Bad,Yes,Low_spent_Small_value_payments,Standard,1.0,1,1,1,1,1,1,0,0,0,6,5.752717465642827,39.0,6.0,0.1395075003843975,0.08967371334923951
CUS_0xb13b,35.5,11840.105,2.0,15.0,19.25,1259.92,39.30648929787086,302.3456969031306,763.6754166666666,7.0,4.0,20.0,7.0,2.0,35.799121565166686,10.135246429253586,259.0,Architect,Standard,Yes,Low_spent_Medium_value_payments,Standard,1.0,0,1,0,0,0,0,0,0,0,1,5.090735159727105,10.0,2.0,0.10641121848159286,0.013271667789821596
CUS_0xb13c,32.0,14613.65,6.0,16.0,9.63,2882.07,76.12782754082406,267.63365909063725,1334.8041666666666,8.0,8.0,22.0,20.0,9.0,29.35581081701493,67.9758190597178,26.0,Musician,Bad,Yes,Low_spent_Small_value_payments,Poor,0.5,0,1,1,0,1,0,0,1,0,4,5.253842816073024,25.0,9.0,0.1972176697813346,0.050925686896430726
CUS_0xb13d,24.0,73300.88,2.0,19.0,2.59,355.75,330.74565170408323,442.7855781553892,6140.406666666668,7.0,7.0,8.0,18.0,2.0,29.237688001109618,110.50943680719416,368.5,Scientist,Standard,No,High_spent_Small_value_payments,Standard,1.0,0,0,1,0,0,1,0,0,0,2,5.436180782693352,23.0,4.0,0.004853284162482087,0.01799708762077552
CUS_0xb13e,28.0,87477.45000000001,0.0,8.0,2.17,18.31,139.41241679475988,848.3663332052402,7427.787500000001,3.0,5.0,7.0,3.0,4.0,31.97941524271254,0.0,199.5,Accountant,Good,No,High_spent_Large_value_payments,Standard,1.0,0,0,0,0,0,0,0,0,0,0,4.364043380946416,4.0,8.0,0.0002093110853139866,0.0
CUS_0xb14,26.0,49967.01,6.0,11.0,19.87,2253.95,116.36129396965664,406.906342687711,4091.9175,7.0,6.0,31.0,27.0,11.0,32.34566822132177,156.00331166279182,205.5,Manager,Standard,Yes,High_spent_Medium_value_payments,Poor,1.0,1,0,1,0,0,1,1,0,1,5,5.9041084981783625,27.0,12.0,0.04510876276167015,0.03812474510123721
CUS_0xb143,27.0,36631.98,6.0,18.0,3.46,2257.71,71.39328908537269,368.00026547213383,3336.6650000000004,7.0,10.0,27.0,21.0,12.0,30.873131496711764,142.34196717087502,214.5,Entrepreneur,Bad,Yes,High_spent_Large_value_payments,Poor,1.0,1,1,1,0,0,0,1,0,1,5,3.843065328432816,24.0,12.0,0.061632213164562764,0.042659951529708556
CUS_0xb144,28.0,133949.36,0.0,2.0,2.38,1454.68,587.5472672945938,767.0772068309511,11262.446666666665,5.0,5.0,8.0,0.0,3.0,37.5563487178621,0.0,218.0,Developer,Good,No,Low_spent_Large_value_payments,Good,0.875,0,0,0,0,0,0,0,0,0,0,5.495965530512582,5.0,5.0,0.010859924974632207,0.0
CUS_0xb14a,17.0,18084.08,3.0,21.0,9.86,2303.77,66.51380225673921,339.44870975468444,1740.006666666667,8.0,6.0,29.0,19.0,8.0,32.60137734890577,42.92277703984765,116.0,Developer,Bad,Yes,High_spent_Medium_value_payments,Poor,1.0,0,1,0,1,0,0,0,0,0,2,5.695413144522553,23.0,8.0,0.1273921592914873,0.024668168152524882
CUS_0xb14c,41.0,37057.58,4.0,15.0,12.94,2230.04,189.0264382279682,285.6442001716434,3063.1316666666667,6.0,3.0,18.0,15.5,4.0,33.228566593854254,106.6425282670551,110.0,Developer,Standard,Yes,Low_spent_Small_value_payments,Good,0.625,1,1,1,1,0,0,0,0,0,4,4.471776775342384,18.0,4.0,0.0601777018358997,0.03481486918357142
CUS_0xb14d,26.0,32904.13,2.0,2.0,7.43,781.45,215.74340258484057,272.1959045190432,2885.0108333333333,2.0,7.0,2.0,2.0,2.0,33.608936385387615,46.03318158218879,193.0,Media_Manager,Good,No,Low_spent_Small_value_payments,Good,0.875,0,0,0,1,1,0,0,0,0,2,5.609366758770009,2.0,3.0,0.02374929834036032,0.015955982227284112
CUS_0xb14f,33.0,27694.66,2.0,20.0,6.69,1376.27,114.30171974969892,353.4076681347567,2490.8883333333333,7.0,4.0,10.0,30.0,4.0,30.58016735647306,45.37531393689024,295.5,Writer,Standard,Yes,Low_spent_Small_value_payments,Standard,0.5,1,0,1,0,0,0,0,0,0,2,3.738473713696675,35.0,5.0,0.049694417624191814,0.018216518713293144
CUS_0xb152,16.0,16886.79,9.0,25.0,2.75,2039.51,106.57468719070197,243.04500880178028,1137.2325,8.0,6.0,32.0,25.0,9.0,31.943801545916845,68.84958845829442,235.0,Journalist,Bad,Yes,Low_spent_Small_value_payments,Poor,0.75,1,0,1,0,1,0,1,1,1,6,3.7159381751129654,29.0,9.0,0.12077547005677218,0.06054134792867282
CUS_0xb153,42.0,51340.92,7.0,18.0,12.71,2097.55,158.8924754640294,238.8074794464335,4269.41,7.0,7.0,14.0,21.0,4.0,31.119669898384664,289.2410450895371,67.5,Lawyer,Standard,Yes,High_spent_Medium_value_payments,Poor,0.875,0,0,0,1,1,1,1,1,1,6,3.405295932496287,22.0,4.0,0.04085532553760237,0.06774731053928695
CUS_0xb15c,33.0,16465.64,2.0,15.0,8.56,885.35,79.70319541907021,321.4063926333414,1672.1366666666663,5.0,6.0,5.0,15.0,0.0,33.51679940542404,26.10407861425511,185.5,Accountant,Standard,Yes,Low_spent_Medium_value_payments,Poor,0.625,1,0,0,0,1,0,0,0,0,2,5.360733860728853,17.0,0.0,0.05376954676526391,0.015611211173481701
CUS_0xb15d,17.0,16762.18,3.0,8.0,11.3,1005.25,68.47399620661683,305.135027654675,1419.8483333333334,5.0,6.0,20.0,29.0,8.0,31.199849859772815,36.247288082070774,155.0,Teacher,Standard,Yes,High_spent_Small_value_payments,Standard,1.0,0,0,0,1,0,0,0,0,1,2,4.920394243866359,29.0,8.0,0.059971316380088985,0.025528985900187068
CUS_0xb15e,25.0,123050.2,3.0,9.0,2.36,512.24,422.6628776096107,674.9662865684948,10178.183333333332,3.0,3.0,7.0,9.0,0.0,27.419648910827476,180.18916915522783,348.5,Mechanic,Good,No,High_spent_Small_value_payments,Standard,0.625,0,0,1,1,1,0,0,0,0,3,5.956105408672518,14.0,0.0,0.004162853859644275,0.017703470575649013
CUS_0xb16,30.0,10302.935,3.0,10.5,7.89,786.85,51.06858022594446,295.1878207811324,949.5779166666664,3.0,4.0,12.0,20.0,2.0,31.918626971682713,19.157731086339,255.0,Manager,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,1,0,0,0,0,1,0,0,2,3.414082927544273,22.0,2.0,0.07637144172995365,0.020174996437984774
CUS_0xb160,51.0,35516.68,4.0,7.0,6.65,981.33,91.56992713156762,350.56325148043413,2729.723333333333,0.0,2.0,6.0,14.0,2.0,32.79778688880472,95.85926637595648,196.0,Scientist,Good,No,High_spent_Medium_value_payments,Standard,0.5,1,0,0,0,0,0,1,0,0,2,3.2806491509148366,14.0,3.0,0.02763011632844061,0.03511684323660023
CUS_0xb163,42.0,101029.59,3.0,15.0,10.02,267.98,254.02881487848128,577.8123819771656,8224.1325,3.0,5.0,9.0,30.0,5.0,36.742579467583255,192.89501267696167,168.0,Architect,Standard,Yes,High_spent_Large_value_payments,Standard,0.875,1,0,0,0,0,1,0,0,0,2,4.005212199158357,33.0,5.0,0.002652490225883328,0.023454754975915294
CUS_0xb167,33.0,22239.0,4.0,0.0,1.34,127.91,133.6729978358896,257.8631292032818,1859.25,4.0,5.0,11.0,14.0,2.0,36.2921497634636,70.17382304341935,340.5,Teacher,Good,No,Low_spent_Small_value_payments,Good,1.0,0,0,1,0,1,0,0,1,1,4,3.6174992443094434,19.0,2.0,0.0057516075363100855,0.03774308083550859
CUS_0xb168,55.0,39323.54,3.0,10.0,10.67,806.06,150.10332653626878,357.71634064127875,3160.961666666666,4.0,1.0,10.0,6.0,6.0,25.29309472340153,81.21272918145134,385.0,Accountant,Good,No,High_spent_Large_value_payments,Good,1.0,0,1,0,0,0,1,0,0,0,2,5.705214476638971,11.0,6.0,0.020498154540511866,0.025692411913078566
CUS_0xb16c,22.0,38261.7,4.0,17.0,4.59,1194.12,126.15590215656957,354.557683640654,3088.475,6.0,4.0,12.0,28.0,0.0,31.40079155407746,84.70736007338705,313.5,Architect,Standard,No,High_spent_Medium_value_payments,Standard,1.0,1,1,1,0,0,1,0,0,0,4,4.740791619424275,28.0,0.0,0.031209277162279773,0.02742692107703221
CUS_0xb171,41.0,9269.99,2.0,19.0,10.24,1963.61,34.64883624880538,294.28553743828877,598.4991666666666,3.0,6.0,24.0,16.0,5.0,28.000544278928203,10.516560029118576,149.0,Journalist,Standard,Yes,High_spent_Small_value_payments,Standard,0.75,1,0,0,1,0,0,0,0,0,2,2.4745937769510715,20.0,8.0,0.2118243924750728,0.017571553336808172
